customer_id,card_id,card_type,credit_limit,credit_card_balance,minimum_payment_due,payment_due_date,last_credit_card_payment_date,rewards_points
347,347,Visa,9342.06,2793.84,139.69,5/14/2023,3/16/2023,2575
348,348,Visa,4555.25,4727.19,236.36,4/12/2023,8/14/2023,9618
349,349,MasterCard,3079.79,3160.63,158.03,4/26/2023,1/15/2023,2114
350,350,MasterCard,9491.14,4959.12,247.96,9/27/2023,9/30/2023,6435
351,351,AMEX,1492.79,4826.23,241.31,5/2/2023,2/23/2023,7
352,352,AMEX,5350.06,4281.53,214.08,5/26/2023,2/6/2023,5340
353,353,Visa,8013.22,3495.69,174.78,8/14/2023,2/23/2023,6850
354,354,AMEX,1413.25,1159.11,57.96,7/18/2023,10/5/2023,7332
355,355,Visa,6763.7,2864.88,143.24,3/8/2023,1/8/2023,220
356,356,Visa,8551.31,1169.05,58.45,2/11/2023,1/11/2023,6607
357,357,Visa,3682.38,4771.23,238.56,9/16/2023,3/14/2023,3173
358,358,AMEX,3792.92,4794.0,239.7,5/3/2023,11/22/2023,3837
359,359,Visa,1304.35,1662.92,83.15,1/11/2023,4/18/2023,9329
360,360,Visa,5959.12,240.54,12.03,3/27/2023,1/9/2023,6065
361,361,MasterCard,1552.98,4138.9,206.94,11/29/2023,8/26/2023,8027
362,362,MasterCard,1019.99,1760.46,88.02,9/27/2023,9/2/2023,320
363,363,Visa,2142.22,1597.56,79.88,11/4/2023,9/8/2023,5394
364,364,AMEX,4911.95,2899.75,144.99,11/3/2023,12/1/2023,813
365,365,AMEX,7720.43,2.38,0.12,11/22/2023,9/15/2023,4985
366,366,MasterCard,7076.06,1874.86,93.74,9/27/2023,10/15/2023,6748
367,367,MasterCard,3811.15,2081.83,104.09,12/3/2023,2/20/2023,5381
368,368,Visa,3888.88,4853.94,242.7,6/20/2023,6/14/2023,3406
369,369,AMEX,6918.43,791.94,39.6,7/25/2023,1/6/2023,2991
370,370,MasterCard,7366.03,753.08,37.65,3/6/2023,8/5/2023,2368
371,371,AMEX,7505.92,3096.8,154.84,9/5/2023,9/25/2023,287
372,372,MasterCard,2425.63,390.94,19.55,7/19/2023,2/23/2023,3466
373,373,AMEX,1585.88,3105.37,155.27,8/21/2023,10/29/2023,7821
374,374,MasterCard,5541.14,2037.22,101.86,10/2/2023,9/11/2023,444
375,375,Visa,4588.12,13.14,0.66,3/10/2023,5/26/2023,9974
376,376,AMEX,9363.51,2203.22,110.16,8/18/2023,2/28/2023,4636
377,377,VISA,1051.83,3693.8,184.69,7/30/2023,5/15/2023,4464
378,378,AMEX,8280.49,663.01,33.15,1/11/2023,7/30/2023,4026
379,379,AMEX,9926.93,917.79,45.89,4/14/2023,3/29/2023,7192
380,380,Visa,8653.42,1172.33,58.62,4/21/2023,4/4/2023,7965
381,381,AMEX,8332.99,1949.43,97.47,8/31/2023,8/27/2023,894
382,382,AMEX,1202.27,4745.81,237.29,3/14/2023,5/23/2023,3207
383,383,MasterCard,8788.67,352.76,17.64,11/5/2023,5/5/2023,6817
384,384,MasterCard,6257.29,4108.37,205.42,2/14/2023,2/15/2023,6666
385,385,AMEX,6885.88,4003.66,200.18,5/6/2023,6/9/2023,2527
386,386,Visa,4572.52,2328.44,116.42,8/22/2023,6/26/2023,7483
387,387,Visa,9496.02,680.19,34.01,10/22/2023,4/4/2023,3483
388,388,AMEX,5707.66,3060.75,153.04,12/30/2023,12/17/2023,6198
389,389,MasterCard,6558.77,3616.69,180.83,11/27/2023,1/10/2023,7718
390,390,MasterCard,2880.23,776.24,38.81,3/3/2023,5/25/2023,7741
391,391,MasterCard,6023.32,3494.73,174.74,5/13/2023,5/28/2023,830
392,392,Visa,2985.82,4602.65,230.13,12/17/2023,11/3/2023,696
393,393,AMEX,2030.96,947.46,47.37,10/7/2023,9/2/2023,3125
394,394,Visa,5635.38,628.36,31.42,11/15/2023,1/20/2023,8469
395,395,Visa,8614.96,3334.37,166.72,12/19/2023,1/4/2023,842
396,396,MasterCard,8896.64,2405.58,120.28,9/3/2023,4/29/2023,1791
397,397,VISA,9432.81,4269.68,213.48,4/1/2023,8/9/2023,1346
398,398,Visa,9426.46,2579.6,128.98,3/8/2023,7/1/2023,2763
399,399,AMEX,9717.94,4104.52,205.23,11/27/2023,4/2/2023,7883
400,400,MasterCard,7495.65,1975.56,98.78,2/19/2023,11/17/2023,4080
401,401,Visa,2003.76,980.61,49.03,6/11/2023,1/11/2023,2985
402,402,AMEX,6560.61,1877.34,93.87,3/3/2023,4/16/2023,9511
403,403,mastercard,6480.14,1797.71,89.89,6/29/2023,1/27/2023,949
404,404,AMEX,1964.87,1497.48,74.87,5/17/2023,8/20/2023,9223
405,405,MasterCard,7325.45,1170.96,58.55,3/21/2023,9/9/2023,4632
406,406,AMEX,4726.07,1932.89,96.64,11/27/2023,5/8/2023,3668
407,407,Visa,1632.01,4858.16,242.91,9/14/2023,12/4/2023,8453
408,408,AMEX,9415.51,2458.37,122.92,3/15/2023,9/30/2023,3685
409,409,Visa,2726.14,694.1,34.71,10/30/2023,10/16/2023,2334
410,410,Visa,2115.59,1175.85,58.79,12/9/2023,3/2/2023,9877
411,411,AMEX,2824.41,1764.83,88.24,7/19/2023,4/16/2023,6579
412,412,Visa,7878.54,942.07,47.1,7/30/2023,1/29/2023,1401
413,413,MasterCard,7940.86,3708.79,185.44,8/29/2023,3/4/2023,978
414,414,AMEX,1771.71,3953.28,197.66,7/12/2023,2/6/2023,8550
415,415,Visa,5614.99,4012.93,200.65,1/23/2023,1/16/2023,1356
416,416,AMEX,7211.14,4578.81,228.94,10/20/2023,11/8/2023,1847
417,417,MasterCard,7146.65,4293.73,214.69,3/6/2023,6/19/2023,5610
418,418,VISA,7038.44,2903.74,145.19,5/20/2023,10/7/2023,3182
419,419,AMEX,4818.74,2496.65,124.83,7/6/2023,10/14/2023,7954
420,420,Visa,4682.26,4003.2,200.16,8/14/2023,4/9/2023,4500
421,421,AMEX,9274.5,4827.52,241.38,5/12/2023,5/10/2023,9218
422,422,AMEX,9579.56,152.65,7.63,12/31/2023,12/7/2023,2505
423,423,Visa,2587.32,1801.67,90.08,2/24/2023,12/3/2023,2412
424,424,MasterCard,9959.51,3340.07,167.0,1/9/2023,2/4/2023,8388
425,1234-5678-9012-425,AMEX,2238.26,1787.3,89.36,10/17/2023,7/9/2023,1752
426,426,MasterCard,8077.64,3814.19,190.71,3/4/2023,7/1/2023,4589
427,427,MasterCard,1938.53,3958.99,197.95,7/6/2023,7/16/2023,2565
428,428,VISA,6616.33,3414.35,170.72,10/23/2023,2/20/2023,7478
429,429,AMEX,5986.77,792.06,39.6,6/17/2023,5/4/2023,7243
430,430,Visa,9988.33,4662.43,233.12,11/9/2023,5/4/2023,5632
431,431,MasterCard,5663.95,1640.72,82.04,6/24/2023,7/27/2023,5185
432,432,Visa,6703.38,4887.67,244.38,1/21/2023,7/28/2023,2567
433,433,AMEX,7484.35,1759.92,88.0,1/31/2023,4/23/2023,8268
434,434,Visa,7529.78,803.87,40.19,8/26/2023,9/27/2023,2166
435,435,MasterCard,6739.34,1441.71,72.09,2/6/2023,2/25/2023,1576
436,436,MasterCard,8061.69,4072.57,203.63,4/22/2023,4/27/2023,7587
437,437,AMEX,7589.54,1540.8,77.04,10/17/2023,5/3/2023,1166
438,438,AMEX,4313.74,2989.76,149.49,11/8/2023,6/11/2023,6331
439,439,MasterCard,2091.38,3479.35,173.97,6/3/2023,12/6/2023,1607
440,440,MasterCard,9127.91,1521.94,76.1,3/30/2023,6/15/2023,9715
441,441,AMEX,1087.91,3318.97,165.95,12/14/2023,1/17/2023,4951
442,442,Visa,2833.11,772.36,38.62,9/29/2023,12/20/2023,3920
443,443,AMEX,5950.21,3151.51,157.58,7/22/2023,2/17/2023,2206
444,444,Visa,8088.62,3274.27,163.71,12/10/2023,11/2/2023,1499
445,445,Visa,2922.38,163.56,8.18,8/27/2023,3/12/2023,531
446,446,AMEX,6713.24,1470.5,73.53,6/24/2023,6/18/2023,236
447,447,AMEX,4402.15,30.38,1.52,11/14/2023,10/27/2023,4043
448,448,AMEX,1030.93,3962.21,198.11,11/29/2023,12/13/2023,1153
449,449,Visa,7436.21,2233.05,111.65,3/19/2023,4/14/2023,5297
450,1234-5678-9012-450,Visa,6624.9,2134.02,106.7,7/22/2023,11/13/2023,4651
451,451,AMEX,1499.57,2284.42,114.22,10/30/2023,6/27/2023,7386
452,452,Visa,8825.77,2021.44,101.07,5/24/2023,8/2/2023,1681
453,453,Visa,2532.32,823.22,41.16,11/12/2023,12/16/2023,695
454,454,Visa,8239.02,3309.87,165.49,12/4/2023,6/13/2023,7733
455,455,AMEX,4620.45,4586.65,229.33,2/15/2023,10/16/2023,5511
456,1234-5678-9012-456,MasterCard,2963.54,4933.48,246.67,10/10/2023,2/14/2023,5282
457,457,AMEX,6268.97,3984.32,199.22,5/18/2023,3/14/2023,1752
458,458,Visa,5060.03,1943.64,97.18,6/9/2023,1/2/2023,2701
459,459,Visa,9104.11,2813.65,140.68,10/10/2023,1/1/2023,4578
460,1234-5678-9012-460,Visa,6797.84,63.5,3.18,7/30/2023,11/22/2023,2531
461,461,AMEX,8382.93,1779.99,89.0,12/25/2023,12/8/2023,3617
462,462,Visa,1379.01,3356.63,167.83,5/30/2023,5/7/2023,5485
463,463,Visa,5278.24,4472.48,223.62,5/14/2023,11/16/2023,2833
464,464,MasterCard,3928.91,552.55,27.63,6/10/2023,12/30/2023,5480
465,465,MasterCard,2438.26,458.55,22.93,1/9/2023,12/20/2023,3969
466,466,Visa,9768.06,771.56,38.58,10/6/2023,11/6/2023,1273
467,467,AMEX,7209.08,723.13,36.16,4/6/2023,10/18/2023,2365
468,468,Visa,3781.72,3922.59,196.13,4/3/2023,11/11/2023,5998
469,469,Visa,4881.43,3558.27,177.91,3/16/2023,10/19/2023,3710
470,470,Visa,5644.55,4522.46,226.12,2/18/2023,2/14/2023,1986
471,471,MasterCard,1136.92,1469.85,73.49,1/26/2023,3/18/2023,8508
472,472,mastercard,7968.69,3397.97,169.9,11/2/2023,2/2/2023,84
473,473,AMEX,8267.27,1822.83,91.14,4/11/2023,10/6/2023,8678
474,474,MasterCard,7535.72,687.5,34.38,7/8/2023,5/29/2023,7039
475,475,MasterCard,4393.14,3930.19,196.51,2/26/2023,12/4/2023,6427
476,1234-5678-9012-476,MasterCard,1895.84,3125.74,156.29,3/4/2023,3/4/2023,6090
477,477,MasterCard,1044.78,3516.03,175.8,2/27/2023,2/5/2023,4172
478,478,MasterCard,4927.55,814.66,40.73,12/9/2023,6/14/2023,1382
479,479,AMEX,9547.19,3225.41,161.27,10/17/2023,9/14/2023,5648
480,480,AMEX,5193.51,1546.55,77.33,3/6/2023,10/9/2023,7199
481,481,MasterCard,9083.8,1257.76,62.89,7/11/2023,6/19/2023,8020
482,482,MasterCard,6354.88,3248.52,162.43,11/4/2023,8/20/2023,234
483,1234-5678-9012-483,AMEX,6592.76,121.57,6.08,6/3/2023,3/19/2023,3900
484,484,AMEX,8216.27,4521.29,226.06,11/27/2023,9/7/2023,9521
485,485,AMEX,3593.44,812.82,40.64,12/18/2023,7/9/2023,851
486,486,MasterCard,5767.0,2096.31,104.82,8/27/2023,9/9/2023,6864
487,487,AMEX,1819.1,2719.28,135.96,7/24/2023,10/27/2023,3229
488,488,AMEX,9595.71,4174.37,208.72,4/28/2023,6/13/2023,2600
489,1234-5678-9012-489,MasterCard,9950.4,1115.97,55.8,4/25/2023,9/17/2023,7283
490,490,MasterCard,6132.67,4614.41,230.72,3/4/2023,5/29/2023,6600
491,491,MasterCard,9294.85,1482.58,74.13,1/13/2023,4/24/2023,3973
492,1234-5678-9012-492,Visa,8517.96,2689.48,134.47,11/2/2023,1/17/2023,4788
493,493,AMEX,5731.15,845.61,42.28,3/12/2023,9/29/2023,3385
494,494,Visa,6584.27,3111.87,155.59,2/21/2023,2/10/2023,1015
495,495,Visa,7561.93,783.61,39.18,6/14/2023,11/7/2023,1792
496,496,mastercard,3983.6,420.77,21.04,4/28/2023,12/14/2023,5278
497,497,AMEX,3786.6,2458.24,122.91,12/9/2023,11/9/2023,2631
498,498,AMEX,8458.48,3487.96,174.4,5/15/2023,7/13/2023,4589
499,499,MasterCard,2698.48,933.34,46.67,8/16/2023,2/7/2023,4663
500,500,AMEX,3127.13,273.65,13.68,8/8/2023,3/23/2023,5805
501,501,Visa,6330.74,212.45,10.62,7/15/2023,6/14/2023,8997
502,502,AMEX,4576.44,7.32,0.37,9/10/2023,2/19/2023,2777
503,503,AMEX,2180.45,1168.65,58.43,2/26/2023,8/7/2023,1098
504,504,MasterCard,9855.08,4332.59,216.63,3/5/2023,5/9/2023,8916
505,505,Visa,5259.41,2260.52,113.03,3/27/2023,9/9/2023,3670
506,506,Visa,9990.42,4615.91,230.8,3/23/2023,7/12/2023,4113
507,507,MasterCard,5062.23,1246.97,62.35,4/18/2023,3/6/2023,6802
508,508,MasterCard,8066.4,4916.85,245.84,5/17/2023,2/13/2023,5557
509,509,AMEX,7335.03,4124.28,206.21,8/21/2023,5/20/2023,5782
510,510,MasterCard,3935.79,3919.21,195.96,11/24/2023,4/11/2023,3023
511,511,AMEX,1749.63,2977.93,148.9,9/10/2023,11/28/2023,462
512,512,AMEX,2365.38,979.55,48.98,1/2/2023,11/5/2023,3035
513,513,MasterCard,1344.37,4758.33,237.92,8/9/2023,7/8/2023,3077
514,514,MasterCard,6914.07,4051.82,202.59,5/26/2023,1/13/2023,5992
515,515,AMEX,1590.01,4161.96,208.1,12/3/2023,10/25/2023,1676
516,516,Visa,3664.76,4430.65,221.53,7/31/2023,6/23/2023,8581
517,517,Visa,2031.45,1289.22,64.46,1/15/2023,7/28/2023,8626
518,518,AMEX,6251.9,4347.56,217.38,8/29/2023,10/25/2023,6574
519,519,MasterCard,7313.79,2451.65,122.58,12/28/2023,5/24/2023,200
520,520,Visa,5009.74,3266.68,163.33,3/1/2023,12/26/2023,8769
521,521,MasterCard,9621.23,4803.86,240.19,9/6/2023,9/11/2023,958
522,522,MasterCard,3420.96,4493.3,224.67,6/3/2023,6/21/2023,3777
523,523,MasterCard,9929.42,1248.43,62.42,9/4/2023,4/19/2023,8868
524,524,Visa,6266.04,3668.92,183.45,9/4/2023,11/22/2023,9914
525,525,Visa,8743.69,4147.01,207.35,8/24/2023,12/4/2023,5285
526,526,MasterCard,2079.89,2206.79,110.34,10/29/2023,1/22/2023,1302
527,527,AMEX,9852.98,534.75,26.74,5/24/2023,10/18/2023,5702
528,1234-5678-9012-528,MasterCard,7795.45,1570.82,78.54,1/27/2023,4/15/2023,4164
529,529,MasterCard,6351.7,3670.94,183.55,9/30/2023,3/14/2023,188
530,530,AMEX,1043.77,2935.92,146.8,5/25/2023,11/1/2023,8088
531,531,Visa,1037.93,3857.96,192.9,8/13/2023,7/18/2023,9074
532,532,AMEX,2520.13,4482.73,224.14,7/20/2023,9/2/2023,7905
533,533,VISA,4664.85,1629.95,81.5,11/20/2023,3/17/2023,6591
534,534,AMEX,3663.14,3439.77,171.99,9/19/2023,3/5/2023,5980
535,535,MasterCard,8647.67,484.57,24.23,12/6/2023,10/14/2023,8410
536,536,Visa,7762.75,3322.58,166.13,7/19/2023,5/9/2023,5090
537,537,mastercard,9027.38,178.7,8.94,3/7/2023,8/19/2023,3433
538,538,AMEX,4365.45,1260.02,63.0,4/27/2023,4/11/2023,3870
539,539,Visa,8080.76,2240.79,112.04,11/9/2023,5/28/2023,8267
540,540,VISA,8584.59,4225.95,211.3,4/27/2023,12/19/2023,8753
541,541,AMEX,9973.81,742.96,37.15,5/19/2023,12/7/2023,2316
542,542,MasterCard,7992.77,3899.47,194.97,10/17/2023,12/10/2023,1471
543,543,Visa,8727.88,2822.9,141.15,9/17/2023,7/20/2023,6048
544,544,AMEX,3734.89,2285.51,114.28,10/30/2023,8/28/2023,5837
545,545,Visa,7028.39,3211.17,160.56,1/18/2023,11/16/2023,4775
546,546,Visa,6954.35,1723.01,86.15,3/23/2023,4/8/2023,3530
547,547,Visa,6250.7,4972.93,248.65,11/11/2023,9/29/2023,7406
548,548,AMEX,9670.58,552.54,27.63,2/16/2023,9/4/2023,6219
549,549,MasterCard,4756.29,692.89,34.64,10/19/2023,7/2/2023,458
550,550,AMEX,8811.63,4420.15,221.01,11/14/2023,1/26/2023,1886
551,551,MasterCard,1503.63,1095.62,54.78,12/5/2023,7/12/2023,5172
552,552,Visa,4686.61,305.44,15.27,8/27/2023,3/26/2023,2723
553,553,Visa,1656.44,4455.17,222.76,2/27/2023,4/11/2023,2292
554,554,Visa,6346.82,312.07,15.6,10/23/2023,11/29/2023,8428
555,555,Visa,6331.32,4298.77,214.94,2/22/2023,12/21/2023,4950
556,556,MasterCard,4120.41,2652.8,132.64,1/5/2023,11/6/2023,5493
557,557,AMEX,9155.01,2671.7,133.58,12/29/2023,9/10/2023,9351
558,558,MasterCard,2462.28,654.37,32.72,8/18/2023,11/6/2023,3801
559,559,AMEX,5178.44,3151.82,157.59,8/27/2023,7/19/2023,9182
560,560,Visa,6310.53,1851.53,92.58,7/4/2023,8/1/2023,2783
561,561,Visa,2784.25,1812.88,90.64,7/23/2023,6/26/2023,7324
562,562,AMEX,8373.8,3485.35,174.27,7/13/2023,3/24/2023,4875
563,563,Visa,5100.35,4338.96,216.95,9/30/2023,11/30/2023,2660
564,564,MasterCard,5708.43,3656.88,182.84,4/3/2023,7/20/2023,5712
565,565,AMEX,4657.94,3409.51,170.48,10/5/2023,12/25/2023,253
566,566,AMEX,6454.41,4430.62,221.53,1/9/2023,4/27/2023,2626
567,567,AMEX,8325.9,4501.25,225.06,12/23/2023,6/23/2023,5376
568,568,MasterCard,4016.98,3681.76,184.09,1/9/2023,12/13/2023,9999
569,569,AMEX,3739.31,4101.55,205.08,1/18/2023,5/9/2023,6946
570,570,AMEX,9207.05,1206.57,60.33,11/21/2023,2/13/2023,4160
571,571,Visa,9993.41,3406.19,170.31,7/23/2023,5/12/2023,9337
572,572,AMEX,3050.3,2446.0,122.3,9/25/2023,1/31/2023,2666
573,573,mastercard,2953.44,4245.37,212.27,2/10/2023,9/28/2023,871
574,574,MasterCard,2331.97,4804.91,240.25,4/3/2023,1/1/2023,2041
575,575,Visa,3634.85,1336.51,66.83,3/19/2023,7/19/2023,1660
576,576,MasterCard,5467.3,3356.83,167.84,11/16/2023,9/8/2023,3324
577,577,Visa,1043.61,4274.26,213.71,7/14/2023,10/10/2023,3428
578,578,Visa,3168.9,3408.15,170.41,11/23/2023,11/18/2023,4068
579,579,MasterCard,8726.85,3440.56,172.03,5/3/2023,1/13/2023,8813
580,580,AMEX,2114.69,4087.53,204.38,2/22/2023,7/18/2023,9092
581,581,MasterCard,8541.66,3512.82,175.64,11/20/2023,6/11/2023,6977
582,582,MasterCard,6039.89,4135.2,206.76,11/18/2023,6/10/2023,8509
583,583,MasterCard,3387.2,4955.93,247.8,6/21/2023,12/13/2023,2343
584,584,VISA,5104.36,2720.12,136.01,10/24/2023,3/28/2023,2612
585,1234-5678-9012-585,Visa,2537.9,3329.66,166.48,1/23/2023,7/27/2023,236
586,586,MasterCard,6364.24,3076.12,153.81,12/19/2023,6/20/2023,6694
587,587,MasterCard,1735.55,1409.69,70.48,5/30/2023,3/28/2023,9219
588,588,Visa,6499.31,4166.08,208.3,2/13/2023,3/30/2023,7514
589,589,MasterCard,5275.32,1931.5,96.58,9/2/2023,5/15/2023,2440
590,590,mastercard,1010.17,4773.75,238.69,6/4/2023,10/22/2023,1606
591,591,Visa,9361.25,4135.05,206.75,3/2/2023,7/13/2023,1065
592,592,MasterCard,1266.66,775.14,38.76,10/30/2023,8/5/2023,4595
593,593,Visa,8666.52,299.1,14.96,7/19/2023,8/25/2023,3358
594,1234-5678-9012-594,AMEX,3295.47,700.82,35.04,6/16/2023,2/5/2023,7014
595,595,AMEX,9838.63,3893.22,194.66,10/22/2023,7/11/2023,9441
596,596,Visa,9997.44,3645.8,182.29,5/1/2023,7/25/2023,8488
597,597,MasterCard,3099.94,3011.38,150.57,9/15/2023,8/21/2023,2940
598,598,AMEX,3269.11,906.72,45.34,6/8/2023,7/29/2023,6347
599,1234-5678-9012-599,MasterCard,8632.53,2248.84,112.44,11/8/2023,5/12/2023,293
600,600,MasterCard,2265.43,2676.03,133.8,12/9/2023,8/11/2023,2203
601,601,MasterCard,1030.4,4852.56,242.63,3/13/2023,1/22/2023,7070
602,602,Visa,6669.12,1093.09,54.65,6/29/2023,3/12/2023,3671
603,603,AMEX,3447.25,1757.38,87.87,8/21/2023,12/8/2023,229
604,604,AMEX,4319.26,3213.43,160.67,9/23/2023,5/12/2023,140
605,605,VISA,5027.57,1052.52,52.63,7/21/2023,11/16/2023,149
606,606,MasterCard,3392.58,895.49,44.77,7/20/2023,1/22/2023,6269
607,607,mastercard,2068.31,2211.29,110.56,5/24/2023,7/9/2023,7639
608,608,AMEX,7370.27,2604.25,130.21,2/11/2023,4/9/2023,6399
609,609,AMEX,5436.41,3441.48,172.07,2/19/2023,10/23/2023,3403
610,610,Visa,7918.23,3801.43,190.07,8/12/2023,1/20/2023,1380
611,611,MasterCard,9161.22,4344.39,217.22,12/5/2023,3/6/2023,2212
612,612,AMEX,3035.59,1694.55,84.73,3/1/2023,8/29/2023,8691
613,613,MasterCard,9054.13,2520.53,126.03,3/3/2023,5/31/2023,9482
614,614,MasterCard,9609.22,4316.76,215.84,2/20/2023,2/4/2023,717
615,1234-5678-9012-615,AMEX,3678.88,2316.79,115.84,10/12/2023,4/2/2023,7773
616,616,AMEX,8688.86,691.09,34.55,1/12/2023,7/6/2023,8444
617,617,AMEX,3454.28,2177.1,108.86,10/1/2023,1/14/2023,726
618,618,AMEX,8533.54,3849.33,192.47,4/6/2023,9/7/2023,2004
619,619,AMEX,9164.71,2347.01,117.35,8/3/2023,10/27/2023,102
620,620,MasterCard,9710.7,1225.43,61.27,9/4/2023,5/30/2023,4951
621,621,AMEX,6162.54,4707.14,235.36,3/27/2023,1/28/2023,7733
622,622,Visa,5923.36,1523.54,76.18,5/13/2023,2/28/2023,8443
623,623,Visa,1912.53,2596.51,129.83,7/19/2023,6/24/2023,4048
624,624,Visa,5855.11,1765.73,88.29,10/19/2023,3/9/2023,1288
625,625,AMEX,8553.04,2084.76,104.24,2/20/2023,12/21/2023,5983
626,626,Visa,1082.25,3216.63,160.83,7/28/2023,12/26/2023,9199
627,627,MasterCard,9178.58,2406.05,120.3,7/18/2023,3/11/2023,7505
628,628,AMEX,6185.71,510.71,25.54,8/24/2023,4/22/2023,6549
629,629,MasterCard,6781.73,2543.13,127.16,1/30/2023,12/27/2023,8812
630,630,Visa,7569.1,1490.46,74.52,8/27/2023,12/18/2023,3612
631,631,mastercard,9356.1,3154.95,157.75,6/6/2023,1/31/2023,6295
632,632,Visa,7249.14,908.32,45.42,9/16/2023,1/14/2023,9722
633,633,AMEX,4959.2,2909.92,145.5,2/4/2023,4/19/2023,3486
634,634,VISA,8728.67,2250.11,112.51,12/13/2023,11/1/2023,2230
635,635,AMEX,9557.79,4040.85,202.04,3/13/2023,4/13/2023,8961
636,636,AMEX,6590.88,1695.25,84.76,6/9/2023,1/21/2023,711
637,637,MasterCard,7885.13,500.28,25.01,2/23/2023,9/26/2023,4973
638,638,AMEX,5971.93,426.23,21.31,11/24/2023,7/22/2023,6044
639,639,Visa,1999.48,2252.02,112.6,10/23/2023,8/15/2023,1251
640,1234-5678-9012-640,Visa,6498.24,2589.2,129.46,3/14/2023,5/7/2023,4502
641,641,VISA,6128.04,1875.71,93.79,10/8/2023,3/9/2023,4448
642,642,AMEX,5502.82,3937.58,196.88,12/1/2023,1/12/2023,8655
643,643,AMEX,6080.02,3326.42,166.32,7/23/2023,2/17/2023,5132
644,644,Visa,4051.76,2827.11,141.36,7/14/2023,4/14/2023,4829
645,1234-5678-9012-645,AMEX,8213.0,3055.72,152.79,10/10/2023,3/5/2023,4885
646,646,Visa,3188.01,3817.01,190.85,5/31/2023,5/23/2023,2054
647,647,mastercard,4888.53,3039.71,151.99,7/13/2023,9/29/2023,3430
648,648,AMEX,7421.79,1113.73,55.69,1/16/2023,4/13/2023,7927
649,649,MasterCard,6060.64,2030.72,101.54,7/16/2023,11/24/2023,8741
650,650,MasterCard,2174.53,680.78,34.04,8/28/2023,6/27/2023,5399
651,651,Visa,5458.88,4356.42,217.82,10/19/2023,10/24/2023,3718
652,652,Visa,7722.22,1093.01,54.65,3/8/2023,1/4/2023,3057
653,653,AMEX,1633.46,3001.28,150.06,9/13/2023,9/21/2023,4336
654,654,AMEX,8664.96,267.82,13.39,12/15/2023,3/30/2023,435
655,655,AMEX,5601.0,1588.89,79.44,5/17/2023,8/30/2023,7854
656,656,Visa,5754.47,4475.02,223.75,5/31/2023,11/20/2023,5659
657,1234-5678-9012-657,Visa,6076.07,3970.99,198.55,8/29/2023,10/30/2023,4236
658,1234-5678-9012-658,AMEX,3192.09,465.16,23.26,11/18/2023,2/2/2023,8865
659,659,VISA,4426.88,2790.32,139.52,8/2/2023,1/5/2023,7316
660,660,MasterCard,7020.04,1920.25,96.01,1/19/2023,12/19/2023,3129
661,661,MasterCard,4554.94,675.57,33.78,4/15/2023,3/2/2023,7302
662,662,Visa,9440.85,4091.47,204.57,8/9/2023,6/1/2023,3566
663,663,AMEX,9157.09,4349.54,217.48,6/17/2023,8/13/2023,6045
664,664,MasterCard,2583.99,2522.87,126.14,6/25/2023,8/26/2023,1961
665,665,AMEX,2787.11,949.74,47.49,9/18/2023,1/27/2023,5913
666,1234-5678-9012-666,MasterCard,4699.19,2097.58,104.88,7/17/2023,6/6/2023,2227
667,667,AMEX,6248.36,162.55,8.13,8/27/2023,3/8/2023,7382
668,668,MasterCard,8941.69,3513.14,175.66,4/20/2023,4/4/2023,4154
669,669,Visa,2130.31,4516.31,225.82,2/13/2023,2/6/2023,3372
670,670,Visa,8158.36,78.44,3.92,1/27/2023,8/8/2023,990
671,671,Visa,2092.93,3273.97,163.7,5/23/2023,9/4/2023,416
672,672,MasterCard,5998.22,444.71,22.24,2/22/2023,4/30/2023,3671
673,673,Visa,6215.98,1157.1,57.86,12/13/2023,5/10/2023,579
674,674,AMEX,9676.11,2676.55,133.83,1/27/2023,12/9/2023,4578
675,675,Visa,7766.53,1599.52,79.98,3/26/2023,2/6/2023,546
676,676,Visa,7510.19,29.43,1.47,5/31/2023,3/14/2023,7671
677,677,Visa,1225.19,4913.77,245.69,1/2/2023,12/17/2023,4654
678,678,AMEX,7806.03,855.93,42.8,5/11/2023,7/23/2023,2380
679,679,Visa,7103.01,2636.7,131.84,9/2/2023,7/19/2023,4590
680,680,VISA,7112.64,2578.19,128.91,6/1/2023,7/12/2023,9882
681,681,MasterCard,1455.94,4747.53,237.38,2/6/2023,6/25/2023,1645
682,682,MasterCard,4527.18,3853.01,192.65,1/25/2023,11/1/2023,4946
683,683,AMEX,2033.63,2778.8,138.94,5/12/2023,6/24/2023,8929
684,684,Visa,9208.22,3682.02,184.1,5/12/2023,7/25/2023,9207
685,1234-5678-9012-685,VISA,4301.76,4232.71,211.64,2/22/2023,8/11/2023,2155
686,686,AMEX,8886.0,1617.12,80.86,11/23/2023,1/3/2023,4443
687,687,AMEX,3859.65,605.86,30.29,11/2/2023,6/13/2023,7195
688,688,MasterCard,7040.48,4055.77,202.79,5/25/2023,11/4/2023,1301
689,689,MasterCard,1085.1,956.79,47.84,9/15/2023,3/25/2023,7833
690,690,AMEX,7278.68,1705.88,85.29,7/30/2023,1/31/2023,1975
691,691,AMEX,7275.51,4406.79,220.34,2/22/2023,3/28/2023,8087
692,692,Visa,2240.51,3325.55,166.28,5/5/2023,2/25/2023,2626
693,693,Visa,5027.09,434.69,21.73,4/16/2023,10/1/2023,2959
